,S&P GSCI,GOLD,MSCI World
1993-07-15,,,11.951560669891625
1993-07-16,,,11.841581024809834
1993-07-19,,,11.814896242018392
1993-07-20,,,11.895860735859642
1993-07-21,,,11.971188001749699
1993-07-22,,,11.983439163544674
1993-07-23,,,12.02292410548833
1993-07-26,,,12.038656950984027
1993-07-27,,,12.188972436011314
1993-07-28,,,12.269558083574283
1993-07-29,,,12.343540464531632
1993-07-30,,,12.3739206404464
1993-08-02,,,12.447306342710206
1993-08-03,,,12.465423660629504
1993-08-04,,,12.558496823550014
1993-08-05,,,12.53971808520391
1993-08-06,,,12.61247220125763
1993-08-09,,,12.649088064744763
1993-08-10,,,12.622663432501358
1993-08-11,,,12.644077821232159
1993-08-12,,,12.688453017958556
1993-08-13,,,12.776672534493327
1993-08-16,,,12.913856397509061
1993-08-17,,,12.932093198835947
1993-08-18,,,12.906526681262154
1993-08-19,,,12.888600503552672
1993-08-20,,,12.661302548051513
1993-08-23,,,12.604965262294643
1993-08-24,,,12.671335805276328
1993-08-25,,,12.603595402439316
1993-08-26,,,12.691582451241956
1993-08-27,,,12.817703033754313
1993-08-30,,,12.80574227707849
1993-08-31,,,12.805705534745627
1993-09-01,,,12.763306669392449
1993-09-02,,,12.735771826754094
1993-09-03,,,12.722150268067534
1993-09-06,,,12.816877209087775
1993-09-07,,,12.719813231634314
1993-09-08,,,12.607271897390927
1993-09-09,,,12.669920074855035
1993-09-10,,,12.667064432856566
1993-09-13,,,12.707853342871456
1993-09-14,,,12.69266566479763
1993-09-15,,,12.687196600357487
1993-09-16,,,12.605281832879033
1993-09-17,,,12.673432725618472
1993-09-21,,,12.551237787971381
1993-09-22,,,12.527514452959053
1993-09-23,,,12.58910405981899
1993-09-24,,,12.652854535545387
1993-09-27,,,12.692622062884794
1993-09-28,,,12.726766527613975
1993-09-29,,,12.693371189934211
1993-09-30,,,12.594287685067451
1993-10-01,,,12.596523159045736
1993-10-04,,,12.637716923692643
1993-10-05,,,12.684954449515317
1993-10-06,,,12.6510555598069
1993-10-07,,,12.575602794199447
1993-10-08,,,12.632573288389338
1993-10-11,,,12.608597455639071
1993-10-12,,,12.622993603453425
1993-10-13,,,12.640858513985442
1993-10-14,,,12.577182883643868
1993-10-15,,,12.5454791803981
1993-10-18,,,12.470825374125095
1993-10-19,,,12.442382605269952
1993-10-20,,,12.491603134946772
1993-10-21,,,12.50601868009582
1993-10-22,,,12.510672733947036
1993-10-25,,,12.518090997234266
1993-10-26,,,12.450266822487377
1993-10-27,,,12.38409052003866
1993-10-28,,,12.354119726468781
1993-10-29,,,12.479654224339164
1993-11-01,,,12.469770837801653
1993-11-02,,,12.560521090290555
1993-11-03,,,12.54004939128337
1993-11-04,,,12.395387554645021
1993-11-05,,,12.292087482131286
1993-11-08,,,12.347480248337783
1993-11-09,,,12.291614296896203
1993-11-10,,,12.319786842782744
1993-11-11,,,12.363801910756656
1993-11-12,,,12.398742378597127
1993-11-15,,,12.458929674508102
1993-11-16,,,12.657643715549671
1993-11-17,,,12.656403387488858
1993-11-18,,,12.73906781321459
1993-11-19,,,12.6729804194613
1993-11-22,,,12.516532100922028
1993-11-23,,,12.541290440683884
1993-11-24,,,12.520889088830756
1993-11-25,,,12.483726496554603
1993-11-26,,,12.368086958726776
1993-11-29,,,12.178279662544721
1993-11-30,,,12.259383794929125
1993-12-01,,,12.514111594907519
1993-12-02,,,12.584037400204906
1993-12-03,,,12.615313942497153
1993-12-06,,,12.472008332168327
1993-12-07,,,12.416136345387429
1993-12-08,,,12.455338708588638
1993-12-09,,,12.54593985435768
1993-12-10,,,12.559135785894583
1993-12-13,,,12.46215320706443
1993-12-14,,,12.30303970963611
1993-12-15,,,12.329251350425618
1993-12-16,,,12.510225093518844
1993-12-17,,,12.629350309308606
1993-12-20,,,12.563429700605312
1993-12-21,,,12.47946356495162
1993-12-22,,,12.437888983684807
1993-12-23,,,12.41835986097064
1993-12-24,,,12.420460132355071
1993-12-27,,,12.311337705637882
1993-12-28,,,12.46167506121687
1993-12-29,,,12.401735307745865
1993-12-30,,,12.376716212829319
1993-12-31,,,12.475964667617045
1994-01-03,,,12.471307363080975
1994-01-04,-2.4226800294211426,,12.477008870569284
1994-01-05,-2.2324859082911375,,12.467818726890222
1994-01-06,-2.2340989565565184,,12.348420874996124
1994-01-07,-2.211761630302367,,12.355391297498365
1994-01-10,-2.2867905531776644,,12.417649546692001
1994-01-11,-2.148502082223258,,12.378294429345349
1994-01-12,-2.253609826000069,,12.436676557048433
1994-01-13,-2.2084515922043857,,12.349182739677644
1994-01-14,-2.082222132205147,,12.580152014103518
1994-01-17,-2.049785635030643,,12.607744466605952
1994-01-18,-2.1768649656263572,,12.61624424743375
1994-01-19,-2.2236946265045465,,12.717843979312482
1994-01-20,-2.2670843216724967,,12.692522280255346
1994-01-21,-2.2007710088332355,,12.59666537277322
1994-01-24,-2.0140335802511733,,12.439682278085119
1994-01-25,-1.961981098422061,,12.484867876079342
1994-01-26,-1.871852714886979,,12.56793967370211
1994-01-27,-1.8385564881819971,,12.671901423463705
1994-01-28,-1.7900226246473472,,12.748634924874569
1994-01-31,-1.9076285197701326,,13.021265239904945
1994-02-01,-1.6404618787702274,,13.134389487246345
1994-02-02,-1.5004751976363417,,13.116727413678774
1994-02-03,-1.8325874632315275,,13.021616705215422
1994-02-04,-1.811034938125522,,12.83806916486514
1994-02-07,-1.86652288270176,,12.671950402193865
1994-02-08,-1.7805242917976805,,12.72187319205158
1994-02-09,-1.875389617905454,,12.647277887217069
1994-02-10,-1.8875671719575493,,12.544644991177467
1994-02-11,-1.7318127055818033,,12.552838625331475
1994-02-14,-1.758611071715599,,12.662037012131776
1994-02-15,-1.6549746566560053,,12.739915913014954
1994-02-16,-1.6206028258829663,,12.762699489672723
1994-02-17,-1.6720104704602168,,12.776427175475114
1994-02-18,-1.6648210447183787,,12.821084516964598
1994-02-21,,,12.824952103820419
1994-02-22,-1.6476387266886938,,13.018435611822344
1994-02-23,-1.6881405879245914,,13.038035918883729
1994-02-24,-1.6291763056666686,,12.922164004401914
1994-02-25,-1.6352290687676074,,13.088814090851542
1994-02-28,-1.8025850271597754,,13.33172407457095
1994-03-01,-1.9212488667805672,,13.283689993162117
1994-03-02,-1.8613418316274055,,13.275877804880976
1994-03-03,-1.9564400077917488,,13.254652713411087
1994-03-04,-1.9657292925515768,,13.374630363463291
1994-03-07,-2.16121338858537,,13.41310270739453
1994-03-08,-2.227326330135293,,13.451578858621339
1994-03-09,-2.2445935368289427,,13.447414603863162
1994-03-10,-2.2064917914071502,,13.498170402252342
1994-03-11,-2.2115569685713266,,13.559434290000505
1994-03-14,-2.291237388202494,,13.45947048293823
1994-03-15,-2.163571363384864,,13.323485261902391
1994-03-16,-2.0900857965126973,,13.371517709148172
1994-03-17,-2.1125031121205784,,13.339835014864153
1994-03-18,-2.1307355436216757,,13.260933241920192
1994-03-21,-2.0449896994017225,,13.176959242893949
1994-03-22,-2.068298370206856,,13.263057039967396
1994-03-23,-2.068005742684431,,13.336062822209872
1994-03-24,-2.1244073305800915,,13.303766310829346
1994-03-25,-2.2020588298102717,,13.390645667994129
1994-03-28,-2.500104437782036,,13.51102951147829
1994-03-29,-2.5125337547446613,,13.34895141057122
1994-03-30,-2.4875565072636885,,13.14093366027318
1994-03-31,-2.360688890281626,,13.029762775168585
1994-04-01,,,13.034340419684831
1994-04-04,-2.164234797665421,,12.949240357449865
1994-04-05,-2.2554626783993226,,13.156365006176806
1994-04-06,-2.253593856791658,,13.231105761161066
1994-04-07,-2.362111753065943,,13.331191680720234
1994-04-08,-2.4148549020778454,,13.25186951908195
1994-04-11,-2.284759859478558,,13.319281818056572
1994-04-12,-2.2622751993380708,,13.328494309413186
1994-04-13,-2.2182750962738917,,13.34801876009819
1994-04-14,-2.130867288208649,,13.318241952109911
1994-04-15,-2.0155795916761865,,13.411356872895919
1994-04-18,-1.9185445327849715,,13.420985873479218
1994-04-19,-2.069487748030596,,13.440829092501282
1994-04-20,-2.0603154525956624,,13.391317585311203
1994-04-21,-1.989158300553906,,13.586356671063736
1994-04-22,-1.9221779702391695,,13.698457398236297
1994-04-25,-1.9144656255594472,,13.67894749622578
1994-04-26,-2.1102430303250985,,13.662576996111731
1994-04-27,,,13.688116963051232
1994-04-28,-2.1410824725683897,,13.761725990625461
1994-04-29,-1.954439127390617,,13.878362714345926
1994-05-02,-1.9214425732362095,,13.943131869275716
1994-05-03,-1.9825818358843894,,14.087936910492527
1994-05-04,-1.9683753321422914,,14.009176352762353
1994-05-05,-1.9579188453155427,,13.902116291412714
1994-05-06,-1.9855814199386979,,13.770725114592697
1994-05-09,-1.9558383366456877,,13.63854281777459
1994-05-10,-2.0385530074132574,,13.745538671959912
1994-05-11,-1.971036576705243,,13.683161826039747
1994-05-12,-1.9363440890926231,,13.607901871906236
1994-05-13,-1.9753481754467783,,13.348015342965947
1994-05-16,-1.9801475406073021,,13.0254767445654
1994-05-17,-1.9913506278968485,,
1994-05-18,-1.9666483112347422,,13.110859534750418
1994-05-19,-1.8715170838369155,,13.193604240957146
1994-05-20,-1.9753513249685328,,13.246257062629919
1994-05-23,-1.953504122057459,,13.072894207166952
1994-05-24,-2.1880204731380304,,12.972163277171544
1994-05-25,-2.3397693959150256,,12.980066934397815
1994-05-26,-2.3054843881318288,,12.972036909178941
1994-05-27,-2.193097146782097,,13.055072814738388
1994-05-30,,,13.010764016137522
1994-05-31,-2.036021633984453,,12.970625754406084
1994-06-01,-2.0874946717064247,,12.932182990331697
1994-06-02,-1.9727425390848596,,12.804854335691939
1994-06-03,-2.059960636159386,,12.80608501032634
1994-06-06,-2.0483137362220294,,12.776162930760604
1994-06-07,-2.08284650264019,,12.781683385995969
1994-06-08,-1.938374725410441,,12.90356181849932
1994-06-09,-1.9189326596377954,,12.878434606691002
1994-06-10,-1.8395441530731693,,12.869215871238193
1994-06-13,-1.7005455032971906,,12.93356114642059
1994-06-14,-1.6457622430273267,,12.951666731559165
1994-06-15,-1.3648032372525098,,12.947169858469444
1994-06-16,-1.3693816141967408,,13.026087266974852
1994-06-17,-1.2578730799444382,,13.057225446313293
1994-06-20,-1.3460203608322785,,12.96936800454751
1994-06-21,-1.4445468909610293,,12.932613861538677
1994-06-22,-1.5592967831722815,,13.011436573053704
1994-06-23,-1.6086159146965318,,13.018806240755065
1994-06-24,-1.5646291253673117,,12.876915011001856
1994-06-27,-1.5965133164731693,,12.783424211224158
1994-06-28,-1.3815394817459414,,12.748626312909916
1994-06-29,-1.5074903425455366,,12.867754704047574
1994-06-30,-1.3208885385821434,,12.908796829661684
1994-07-01,-1.295030254141949,,12.865208345037527
1994-07-04,,,12.898776473693442
1994-07-05,-1.4647663364752206,,12.991041287314541
1994-07-06,-1.6304339867711182,,12.948415068372032
1994-07-07,-1.5728220358678602,,12.96288307493969
1994-07-08,-1.4510094040173338,,12.926920101554206
1994-07-11,-1.1968401978612153,,12.939911998980037
1994-07-12,-1.1433035155577587,,13.01263527361276
1994-07-13,-1.1538171959863508,,13.099991696353474
1994-07-14,-1.097544290418484,,13.243757944684154
1994-07-15,-1.062742590243826,,13.294106628205672
1994-07-18,-1.1087878611086732,,13.26830236867207
1994-07-19,-1.0712418498132315,,13.22790677647927
1994-07-20,-1.125882610700668,,13.247365285841184
1994-07-21,-1.083235433320573,,13.247036234087473
1994-07-22,-1.020296938016807,,13.217074035704734
1994-07-25,-1.0523903870842566,,13.178465776499282
1994-07-26,-1.0155056258145834,,13.139619184854624
1994-07-27,-0.8944131927926313,,13.064587528788497
1994-07-28,-0.7507966793914744,,13.12306392797895
1994-07-29,-0.5407617226874217,,13.221956027077697
1994-08-01,-0.39978432351430726,,13.186682452918852
1994-08-02,-0.45584025086976565,,13.163556827813316
1994-08-03,-0.5441970574062482,,13.123394148976498
1994-08-04,-0.5364645074365182,,13.078266208762335
1994-08-05,-0.8626190373293152,,12.991236162899078
1994-08-08,-1.0193972250431171,,13.027750134443927
1994-08-09,-1.0300651846620434,,13.107310085365986
1994-08-10,-1.0486312010778875,,13.139413749355056
1994-08-11,-1.1038260245880505,,13.069326861763898
1994-08-12,-1.2107203422299984,,13.0270520607475
1994-08-15,-1.302440524260562,,13.012708354415615
1994-08-16,-1.3092378424897633,,12.887834034140088
1994-08-17,-1.185606596060218,,12.854587388149884
1994-08-18,-1.348276856333297,,12.848985369211796
1994-08-19,-1.4398895267467293,,12.926073408222605
1994-08-22,-1.6741515528610251,,12.963285500452383
1994-08-23,-1.590748031839595,,13.004250978476062
1994-08-24,-1.4157995364496578,,13.008134168575847
1994-08-25,-1.515737578016152,,13.090272455724161
1994-08-26,-1.6303300500359108,,13.078073867861395
1994-08-29,-1.4893471329931685,,13.135928283118181
1994-08-30,-1.5933157976124268,,13.21704345464223
1994-08-31,-1.6068521814078585,,13.334706899459036
1994-09-01,-1.5909184800117826,,13.32856506090414
1994-09-02,-1.5657895447984238,,13.332054495194967
1994-09-05,,,13.346158167070389
1994-09-06,-1.4686747400059152,,13.216231395088208
1994-09-07,-1.4365571285170797,,13.308240214082634
1994-09-08,-1.3819724840024916,,13.196150543728379
1994-09-09,-1.351452930447028,,13.224948849463814
1994-09-12,-1.3540129435591908,,13.171876125387394
1994-09-13,-1.379704157357109,,13.158988875940093
1994-09-14,-1.5530141567043576,,13.216590860479261
1994-09-15,-1.666262774434757,,13.14969302964084
1994-09-16,-1.6474687908661911,,13.23987795578403
1994-09-19,-1.5645279103036702,,13.215912768814242
1994-09-20,-1.566551394759541,,13.170119934310986
1994-09-21,-1.5679269656168837,,13.151410283550891
1994-09-22,-1.5215685316814165,,13.141437016782831
1994-09-23,-1.5714810396190826,,13.125029704365087
1994-09-26,-1.6352104687641367,,13.196128370352135
1994-09-27,-1.6869109041710573,,13.090801615189962
1994-09-28,-1.6539346862398996,,13.014102999468102
1994-09-29,-1.5985311901289045,,12.874284296238159
1994-09-30,-1.5291939026731205,,12.852197978319646
1994-10-03,-1.534286325207268,,12.8813692672614
1994-10-04,-1.5278735087538298,,12.84903477618331
1994-10-05,-1.606235089392738,,12.739300119704545
1994-10-06,-1.5623223271551634,,12.675157226540868
1994-10-07,-1.4901882868183725,,12.719674945252702
1994-10-10,-1.479726669118142,,12.68538366237304
1994-10-11,-1.3679159089039938,,12.720156120995174
1994-10-12,-1.3834926984229612,,12.947989956297645
1994-10-13,-1.3544123287347443,,13.060808435169168
1994-10-14,-1.3735756940916777,,13.135644046217143
1994-10-17,-1.3504228007988783,,13.17323908439314
1994-10-18,-1.3440664531816915,,13.158059640964437
1994-10-19,-1.2812193104011826,,13.082816885086789
1994-10-20,-1.1504137058177766,,12.945322795575898
1994-10-21,-1.133634829260477,,12.95442667651836
1994-10-24,-0.9451720287021237,,12.858673911954943
1994-10-25,-0.9095944083308161,,12.808779158996831
1994-10-26,-0.869094072896226,,12.72669913292317
1994-10-27,-0.8908448560505544,,12.745712337574533
1994-10-28,-0.9498723909856066,,12.773153441399554
1994-10-31,-1.0240006129818235,,12.665651192017236
1994-11-01,-0.9670135302316862,,12.717543531593645
1994-11-02,-0.877117219922563,,12.646901946112244
1994-11-03,-0.9022925305768204,,12.621464350654632
1994-11-04,-1.0368825429629136,,12.53458925726736
1994-11-07,-1.2716494306094561,,12.491457282980779
1994-11-08,-1.103155271697931,,12.387960548612199
1994-11-09,-1.1557306945536805,,12.380959521514455
1994-11-10,-1.13361247334004,,12.297159776170052
1994-11-11,-1.1624049272279002,,12.313813650203475
1994-11-14,-1.322754212451993,,12.325640316948604
1994-11-15,-1.303927000445393,,12.297987897600859
1994-11-16,-1.4447515626419438,,12.351817825246725
1994-11-17,-1.427135080128017,,12.274897309623366
1994-11-18,-1.4030451157936885,,12.23806692805951
1994-11-21,-1.431396710085353,,12.288876124408743
1994-11-22,-1.3899557427431986,,12.279233770200392
1994-11-23,-1.2927332245836198,,12.046678071758631
1994-11-24,,,11.946513370465418
1994-11-25,-1.3276884615566198,,11.886459053011356
1994-11-28,-1.342888899220629,,11.940985963986517
1994-11-29,-1.4137185347765868,,12.005913613522278
1994-11-30,-1.3390331423415391,,12.044629993477951
1994-12-01,-1.3796731873410573,,12.119444410624691
1994-12-02,-1.5704211942621282,,12.117763548538774
1994-12-05,-1.5867796059030992,,12.111403790342967
1994-12-06,-1.582665834364816,,12.093459199205835
1994-12-07,-1.4457123163234997,,11.96990115119112
1994-12-08,-1.2990728901817405,,11.92192009485089
1994-12-09,-1.2943240824264013,,11.778597467476493
1994-12-12,-1.3092430610310846,,11.70027269052798
1994-12-13,-1.314607007431512,,11.734099059866221
1994-12-14,-1.2277531431435396,,11.777738013077732
1994-12-15,-1.2087328254551832,,11.901246736962069
1994-12-16,-1.2004246926872297,,11.974089633728745
1994-12-19,-1.2697633485505566,,12.00854529704678
1994-12-20,-1.2452730027763814,,11.979627452525833
1994-12-21,-1.224369369895728,,12.039563228050088
1994-12-22,-1.1529346857794054,,12.091049808897768
1994-12-23,-1.0644291250030302,,12.15073299650642
1994-12-27,-0.854396197594276,,12.150937744952994
1994-12-28,-0.8872791986943462,,11.965305904999601
1994-12-29,-0.9187982326185895,,11.913702806018712
1994-12-30,-0.882275247048514,,11.888439155389175
1995-01-03,-0.9097873420500058,,11.89594918674457
1995-01-04,-0.9406228101500158,,11.930503896367984
1995-01-05,-0.9137762609342293,,11.875385206556043
1995-01-06,-0.9258506247494469,,11.725706712300155
1995-01-09,-0.9633015827054892,,11.700279541605795
1995-01-10,-0.9080532372276906,,11.621464359080047
1995-01-11,-0.9344384719920606,,11.672649790907874
1995-01-12,-0.8359948239780257,,11.745977973074018
1995-01-13,-0.9645065678516751,,11.766373975547872
1995-01-16,-0.9390398306379333,,11.838143871587237
1995-01-17,-0.7550812818946095,,11.937809899452144
1995-01-18,-0.809144948784557,,11.926560358369054
1995-01-19,-0.8281480060746915,,11.912182958303097
1995-01-20,-0.7095780277613595,,11.75395777440773
1995-01-23,-0.8722089378493503,,11.614153712418208
1995-01-24,-0.8707966102734388,,11.364514570815953
1995-01-25,-0.9389982879396075,,11.342089173488024
1995-01-26,-0.825680374259441,,11.417478942219471
1995-01-27,-0.8850865818760711,,11.432379222329804
1995-01-30,-0.8678455045517119,,11.48749470293704
1995-01-31,-0.8430749418939287,,11.56119767039474
1995-02-01,-0.857940365736154,,11.544654858550874
1995-02-02,-0.8248214461152203,,11.570238448500735
1995-02-03,-0.7920133449310529,,11.625139998016198
1995-02-06,-0.8424605456623269,,11.643327630002709
1995-02-07,-1.0485807232129107,,11.77633575865209
1995-02-08,-1.1091968717827139,,11.776738469701552
1995-02-09,-1.070432221740747,,11.742272338281934
1995-02-10,-0.9406238157922298,,11.840413210830182
1995-02-13,-0.9826983322139382,,11.870722596514295
1995-02-14,-0.9697714190264883,,11.821037413094304
1995-02-15,-0.9994220560983424,,11.830863719688644
1995-02-16,-0.8566752794322507,,11.760247952721725
1995-02-17,-0.7612491142772071,,11.760103690576408
1995-02-20,,,11.664938602124097
1995-02-21,-0.7314217332290318,,11.592444747878128
1995-02-22,-0.7755804422192814,,11.500760549459944
1995-02-23,-0.7198422420110706,,11.53862239851151
1995-02-24,-0.635525417252869,,11.554836238439027
1995-02-27,-0.6453029217020623,,11.497200063139124
1995-02-28,-0.5996900409174444,,11.263259331443521
1995-03-01,-0.5290483960512682,,11.216175419855645
1995-03-02,-0.6672116349042634,,11.200545927384642
1995-03-03,-0.6304978721210941,,11.28842506532093
1995-03-06,-0.6515087100081862,,11.477196089437847
1995-03-07,-0.6944474414390056,,11.514726430169953
1995-03-08,-0.8002756544299161,,11.463101253182927
1995-03-09,-0.7913349221980615,,11.484222901300022
1995-03-10,-0.9096444270002113,,11.455875260198622
1995-03-13,-0.883606893143285,,11.365127499866379
1995-03-14,-0.9428959001696713,,11.369646671195511
1995-03-15,-0.8896020682879979,,11.29759171966722
1995-03-16,-0.8852434347135896,,11.39078436261407
1995-03-17,-0.9170178963247455,,11.4155951243448
1995-03-20,-0.8441436715716288,,11.347356928565343
1995-03-21,-0.869145397018134,,11.406253000481325
1995-03-22,-0.7711505011429032,,11.440991980594163
1995-03-23,-0.9149596961871787,,11.414381077517888
1995-03-24,-0.9128773228980314,,11.445615348719773
1995-03-27,-0.9626483302733413,,11.557090187715513
1995-03-28,-1.0345361821358035,,11.569887114328093
1995-03-29,-1.037029292320235,,11.712510437024282
1995-03-30,-1.0876345897285478,,11.68751384256177
1995-03-31,-1.0676712231458607,,11.591319931035038
1995-04-03,-1.0149282630745549,,11.790456772898006
1995-04-04,-0.9163482967385117,,11.584299771795536
1995-04-05,-0.8490974610320001,,11.657626799833842
1995-04-06,-0.7864013187457441,,11.68709286346241
1995-04-07,-0.7881847431300049,,11.705886922841756
1995-04-10,-0.8513965700849724,,11.716047322949175
1995-04-11,-0.7843113799359647,,11.71723242614573
1995-04-12,-0.8182937305017624,,11.679279220225647
1995-04-13,-0.8791474169591695,,11.7171834214294
1995-04-14,,,11.79033084624308
1995-04-17,-0.644600312607424,,
1995-04-18,-0.42469183632265484,,11.815330053319428
1995-04-19,-0.4464306241006799,,11.719518069461298
1995-04-20,-0.3878928699306172,,11.710728440728913
1995-04-21,-0.27259046855226954,,11.647973723927052
1995-04-24,-0.3042697509646364,,11.684921483687294
1995-04-25,-0.3596637851039475,,11.696737766441224
1995-04-26,-0.4402561213602718,,11.748177086462054
1995-04-27,-0.2874256654353591,,11.666314963968528
1995-04-28,-0.3057459545325991,,11.642513993226178
1995-05-01,-0.18983269608938702,,11.497337035909005
1995-05-02,-0.27883369911079203,,11.552191754043006
1995-05-03,-0.3565151969373126,,11.653918568824606
1995-05-04,-0.229655588537947,,11.787125390110088
1995-05-05,-0.2455149683294744,,11.805382594198699
1995-05-08,-0.19732513949678454,,11.816382461468011
1995-05-09,-0.1870863553816049,,11.927323355526177
1995-05-10,-0.15376483921628603,,11.883851214257191
1995-05-11,-0.22786160341913275,,11.87466489608866
1995-05-12,-0.22010090329651621,,11.872155579636257
1995-05-15,-0.22867302600898531,,11.764070231388501
1995-05-16,-0.22480287932147291,,11.667647393289936
1995-05-17,-0.2657819849075538,,11.740179101891513
1995-05-18,-0.21051583711234612,,11.787668775166438
1995-05-19,-0.2108086298642231,,11.755766641595189
1995-05-22,-0.13051573666282845,,11.761132536899964
1995-05-23,-0.06863593507686616,,11.680644455335853
1995-05-24,-0.18890090373335777,,11.821904685371031
1995-05-25,-0.18338249125051664,,11.822822807241518
1995-05-26,-0.29893848995409256,,11.938728568931033
1995-05-29,,,11.98055718753026
1995-05-30,-0.43282693888161416,,11.883961303877433
1995-05-31,-0.49192726411706467,,11.927705223577089
1995-06-01,-0.3167787910713482,,11.882169539328702
1995-06-02,-0.28647264308011566,,11.869784955226482
1995-06-05,-0.19748810331128297,,11.894872276847646
1995-06-06,-0.30639671811091285,,11.949908420043753
1995-06-07,-0.33710614247969284,,11.907764599957549
1995-06-08,-0.2948731468562338,,11.905709076185666
1995-06-09,-0.2623013604897806,,11.800800020159375
1995-06-12,-0.33342805348440807,,11.694793094894873
1995-06-13,-0.3752281297545679,,11.656108381345987
1995-06-14,-0.2388787465533726,,11.664489008686996
1995-06-15,-0.3109678101740565,,11.757299049833936
1995-06-16,-0.393442105260966,,11.842272247895247
1995-06-19,-0.4486724558274813,,11.913529057153461
1995-06-20,-0.4153658155390705,,11.978893086652654
1995-06-21,-0.469438707911074,,12.04267083587891
1995-06-22,-0.4281167944839903,,12.109784759200547
1995-06-23,-0.4263705959545727,,12.234459627973315
1995-06-26,-0.3759964593924803,,12.31555045400523
1995-06-27,-0.3618181359100414,,12.253471307915632
1995-06-28,-0.18730158813957676,,12.199094619974105
1995-06-29,-0.24254093611650873,,12.15117715914511
1995-06-30,-0.3098575417360028,,12.145951767223373
1995-07-03,-0.3269369531879951,,12.178082866911865
1995-07-04,,,12.177414909224193
1995-07-05,-0.4644621391357795,,12.199414173900669
1995-07-06,-0.23906501945862857,,11.949319827930438
1995-07-07,-0.3728045770662991,,12.082212723456355
1995-07-10,-0.2791621944055245,,12.285443620058235
1995-07-11,-0.36758798881385557,,12.149394963797677
1995-07-12,-0.26166564879746,,12.211218448645656
1995-07-13,-0.3610954043678949,,12.149289628682869
1995-07-14,-0.3555455995285284,,12.032862738708427
1995-07-17,-0.2684687639521788,,11.979053996973231
1995-07-18,-0.1838114179290362,,12.002951092824032
1995-07-19,-0.17601063740059208,,11.936938949997966
1995-07-20,-0.25787475599278187,,11.934937678243074
1995-07-21,-0.21409501619652493,,11.97209398656527
1995-07-24,-0.16925556701932187,,11.905854565606266
1995-07-25,-0.043776537440143315,,11.99966847177578
1995-07-26,0.11332448273202456,,11.91062613189775
1995-07-27,0.1328659661576026,,11.881209600324194
1995-07-28,0.15590927814999045,,11.92426403714113
1995-07-31,0.1500982711630794,,11.914289167851845
1995-08-01,0.08930558766293561,,11.88311690044821
1995-08-02,0.15677196719654507,,11.79824163650094
1995-08-03,0.15736297932407162,,11.774077186165322
1995-08-04,0.0757861868552645,,11.796236611284616
1995-08-07,0.054557683571743176,,11.729994869703319
1995-08-08,0.07049469114188689,,11.731857731467677
1995-08-09,0.030184161311974655,,11.766039065856425
1995-08-10,0.06564758475584576,,11.735285869676314
1995-08-11,0.10041014527704117,,11.562201973605779
1995-08-14,0.06226062194949478,,11.39945865976031
1995-08-15,0.019931165743591883,,11.406319209778303
1995-08-16,-0.07555511749218757,,11.297929708766418
1995-08-17,0.07856916394357594,,11.36868308092669
1995-08-18,0.049749070943683193,,11.305788034020892
1995-08-21,0.10407611863858524,,11.277192448185458
1995-08-22,0.17012023635527562,,11.254524379383923
1995-08-23,0.3212586667277195,,11.282529983700273
1995-08-24,0.3201503118613891,,11.169182597912929
1995-08-25,0.24992289133514145,,11.14379204845899
1995-08-28,0.24175725238786416,,11.160216419173818
1995-08-29,0.1756516670250674,,11.135269649262991
1995-08-30,0.19070722678065088,,11.136280664433418
1995-08-31,0.23624256085030826,,11.075367384336543
1995-09-01,0.32801315096497863,,11.071402130363662
1995-09-05,0.4605680015394853,,11.047120268826948
1995-09-06,0.27972267053841815,,10.971612699843035
1995-09-07,0.3054219796674307,,10.889869975017042
1995-09-08,0.3191487333644494,,10.889170837265771
1995-09-11,0.33607157212396377,,10.94168801263602
1995-09-12,0.3490045958903787,,10.948250304482743
1995-09-13,0.46124009161898627,,10.958609828840139
1995-09-14,0.3247354007560599,,10.959155547554777
1995-09-15,0.35720428161505335,,11.102551513436797
1995-09-18,0.2746073365789803,,11.127752143071824
1995-09-19,0.245827967954515,,10.921058270026274
1995-09-20,0.11024861390400709,,10.94025892974646
1995-09-21,0.009898900275806533,,11.04749720513636
1995-09-22,-0.16557410390790617,,11.090844098838604
1995-09-25,-0.1389814530385336,,11.029840578881057
1995-09-26,-0.1909583046890262,,10.908278522494253
1995-09-27,-0.2621955174980428,,10.800999283633228
1995-09-28,-0.24506744044314743,,10.740084734795108
1995-09-29,-0.29609222807533975,,10.699285696337801
1995-10-02,-0.23964622115228984,,10.77273365354201
1995-10-03,-0.39572962204413864,,10.726663361796573
1995-10-04,-0.45888215020177814,,10.728484372162894
1995-10-05,-0.6390891384250197,,10.749429708842184
1995-10-06,-0.6820610740187916,,10.79387767997222
1995-10-09,-0.5495080842289113,,10.836076770759572
1995-10-10,-0.5396194026411449,,10.751346744943135
1995-10-11,-0.6406188240947075,,10.577815972208127
1995-10-12,-0.5811722199548064,,10.473790532861305
1995-10-13,-0.47463698607933535,,10.497432518421078
1995-10-16,-0.5721216726989886,,10.521667699925285
1995-10-17,-0.6463774616828122,,10.52028000526073
1995-10-18,-0.6767276398159883,,10.528625644126643
1995-10-19,-0.6768283152185695,,10.433058076754298
1995-10-20,-0.6684370816007923,,10.60444507050482
