Date,S&P GSCI,GOLD,EUR-USD,MSCI World
1972-08-24,,67.65,,-0.0040096231935556
1972-08-25,,67.4,,-0.0056360464206283
1972-08-28,,67.35,,-0.0032388787520559
1972-08-29,,66.95,,0.0
1972-08-30,,67.15,,0.0016247325760834
1972-08-31,,,,0.0032440704508049
1972-09-01,,,,0.0024252470425147
1972-09-04,,,,-0.0008064393074281
1972-09-05,,67.25,,-0.0024213321070472
1972-09-06,,67.3,,-0.0040453074933062
1972-09-07,,67.4,,-0.0008123352994363
1972-09-08,,,,-0.002439049201283
1972-09-11,,67.55,,-0.006519930254772
1972-09-12,,67.15,,-0.0065627813104496
1972-09-13,,67.3,,0.0024773167261593
1972-09-14,,67.1,,-0.0008237106496228
1972-09-15,,65.75,,0.0
1972-09-18,,61.55,,-0.0041220114379275
1972-09-19,,64.55,,-0.0024834689087654
1972-09-20,,65.3,,0.0
1972-09-21,,65.55,,-0.0016597257115533
1972-09-22,,64.2,,-0.0016625484003576
1972-09-25,,63.8,,0.0
1972-09-26,,64.25,,0.0
1972-09-27,,64.1,,0.0074937680042754
1972-09-28,,64.7,,0.002479364064114
1972-09-29,,64.5,,0.0024731691246147
1972-10-02,,64.45,,-0.0008223558830255
1972-10-03,,64.4,,0.008230452674897
1972-10-04,,65.5,,-0.005714260801977
1972-10-05,,65.9,,0.0008210055140851
1972-10-06,,65.8,,-0.0041017226722007
1972-10-09,,,,-0.0008237106496228
1972-10-10,,65.5,,0.0016487794164097
1972-10-11,,65.3,,0.0008230327088156
1972-10-12,,64.95,,-0.0074013284306944
1972-10-13,,65.0,,-0.0049709899692738
1972-10-16,,65.4,,-0.0083263947768947
1972-10-17,,65.25,,0.0025189173434203
1972-10-18,,65.15,,0.0050251127843665
1972-10-19,,65.3,,-0.0008333206176758
1972-10-20,,,,0.0050041573518377
1972-10-23,,65.1,,0.0082987551867219
1972-10-24,,,,0.0008230327088156
1972-10-25,,65.0,,-0.0008223558830255
1972-10-26,,64.8,,0.0024691609198173
1972-10-27,,64.9,,-0.001642073666876
1972-10-30,,64.85,,-0.0008223558830255
1972-10-31,,64.65,,0.0074074199660816
1972-11-01,,64.3,,0.0073529535511371
1972-11-02,,,,0.0040551499401837
1972-11-03,,64.45,,0.0048465142110718
1972-11-06,,64.35,,0.0008038462451327
1972-11-07,,,,0.0016064011907002
1972-11-08,,63.95,,-0.0040096231935556
1972-11-09,,63.4,,0.0
1972-11-10,,63.1,,0.0032206242810586
1972-11-13,,62.9,,0.0024077291768196
1972-11-14,,62.25,,0.0080064050262866
1972-11-15,,,,-0.0015885986911255
1972-11-16,,61.7,,0.0055688511903859
1972-11-17,,60.65,,0.0
1972-11-20,,61.4,,0.0007911271591292
1972-11-21,,62.85,,0.0039525691699604
1972-11-22,,62.8,,0.0055117869940328
1972-11-23,,,,0.0
1972-11-24,,,,0.0023492800229227
1972-11-27,,64.3,,0.0
1972-11-28,,64.05,,0.0
1972-11-29,,63.85,,0.001562476158142
1972-11-30,,63.9,,0.0031201962932567
1972-12-01,,64.5,,0.003110372297824
1972-12-04,,63.7,,0.0015503639398619
1972-12-05,,63.4,,-0.0007739229650803
1972-12-06,,,,0.0030983259300827
1972-12-07,,,,0.0015443779787041
1972-12-08,,,,0.0023130536531741
1972-12-11,,63.2,,0.0015384380634013
1972-12-12,,,,-0.0030721498145916
1972-12-13,,63.45,,-0.0015408085018491
1972-12-14,,63.7,,-0.0015433039939172
1972-12-15,,64.2,,0.0
1972-12-18,,65.4,,-0.0077279756349908
1972-12-19,,65.7,,-0.0031152174104217
1972-12-20,,64.75,,-0.000781238079071
1972-12-21,,64.5,,-0.0039093040972234
1972-12-22,,,,0.0062793988444402
1972-12-26,,,,0.004680234928226
1972-12-27,,64.95,,0.0023292161851677
1972-12-28,,,,0.0038729665093826
1972-12-29,,65.2,,0.0084875832787227
1973-01-02,,65.4,,0.0175975754052131
1973-01-03,,65.6,,0.0030074729058975
1973-01-04,,65.2,,0.0037481261085212
1973-01-05,,65.55,,0.0022405008620818
1973-01-08,,65.4,,0.0014902902592413
1973-01-09,,65.45,,0.0
1973-01-10,,65.3,,-0.00074397953324
1973-01-11,,,,0.0037230081060184
1973-01-12,,65.4,,-0.0044510837532046
1973-01-15,,,,-0.0044708707777241
1973-01-16,,,,-0.0029940803667591
1973-01-17,,64.95,,0.0037537538397562
1973-01-18,,64.2,,0.0
1973-01-19,,64.8,,-0.0007478746971495
1973-01-22,,65.5,,-0.003742514799083
1973-01-23,,,,0.0015026066045906
1973-01-24,,65.9,,-0.004501170966085
1973-01-25,,,,-0.0022607615573255
1973-01-26,,65.8,,-0.0045316531146947
1973-01-29,,65.6,,-0.0030349707588122
1973-01-30,,66.35,,-0.0007609653681212
1973-01-31,,66.3,,-0.0038080730264941
1973-02-01,,66.9,,-0.009174288381074
1973-02-02,,67.2,,-0.0077160490193285
1973-02-05,,67.9,,-0.0015553048020094
1973-02-06,,69.1,,0.0007788637715688
1973-02-07,,68.95,,-0.0085602994095026
1973-02-08,,69.3,,0.0
1973-02-09,,68.4,,0.007849233584211
1973-02-12,,68.85,,0.0124611073175404
1973-02-13,,69.2,,0.023846200796274
1973-02-14,,72.6,,-0.0090158689106142
1973-02-15,,73.95,,-0.0007580807380858
1973-02-16,,73.6,,0.0121395357183584
1973-02-19,,,,-0.0007495565914654
1973-02-20,,76.8,,0.0052512898140775
1973-02-21,,79.6,,0.0
1973-02-22,,86.8,,-0.0044776574889225
1973-02-23,,85.3,,-0.0037481261085213
1973-02-26,,81.0,,-0.0067719634147265
1973-02-27,,84.0,,-0.0053030071836529
1973-02-28,,85.3,,0.0015232059679644
1973-03-01,,86.0,,0.0
1973-03-02,,86.3,,0.0038022813688212
1973-03-05,,84.3,,-0.0030302567915483
1973-03-06,,83.3,,0.0113981757631538
1973-03-07,,82.8,,0.0022538525861182
1973-03-08,,84.05,,0.0014993419503936
1973-03-09,,83.15,,-0.0022455317219474
1973-03-12,,82.8,,0.0007501188479923
1973-03-13,,80.3,,0.0044977970837181
1973-03-14,,80.25,,0.0044776574889224
1973-03-15,,83.05,,-0.0029718360856968
1973-03-16,,,,-0.0029805805184827
1973-03-19,,82.55,,-0.0119581918312564
1973-03-20,,,,-0.0022693120929138
1973-03-21,,81.9,,-0.0075815014880501
1973-03-22,,82.0,,-0.0076394197603308
1973-03-23,,84.8,,-0.0015396224606566
1973-03-26,,90.3,,0.0030841107531642
1973-03-27,,,,0.0084549638210726
1973-03-28,,88.8,,0.0007622416603796
1973-03-29,,89.55,,0.0060929400850238
1973-03-30,,90.3,,-0.0045420596199325
1973-04-02,,89.55,,-0.0083650654259743
1973-04-03,,90.3,,-0.0069017940077421
1973-04-04,,90.55,,-0.0030887559574083
1973-04-05,,91.2,,-0.0038729665093825
1973-04-06,,,,0.0038880246988288
1973-04-09,,91.05,,0.0030983259300827
1973-04-10,,91.3,,0.0038610038610038
1973-04-11,,91.55,,0.0030768761268029
1973-04-12,,91.2,,-0.00306743800005
1973-04-13,,90.3,,-0.0046154315655048
1973-04-16,,89.6,,-0.0046367146292645
1973-04-17,,90.55,,-0.0054347587861538
1973-04-18,,91.3,,0.0039032004385382
1973-04-19,,91.05,,0.003110372297824
1973-04-20,,,,0.0
1973-04-23,,,,-0.0077519379844961
1973-04-24,,90.1,,-0.0070312619209289
1973-04-25,,90.45,,-0.0125885011276917
1973-04-26,,90.85,,0.0039840637450199
1973-04-27,,90.9,,-0.0079365079365079
1973-04-30,,91.0,,-0.0032000122070312
1973-05-01,,,,0.0016051731949118
1973-05-02,,90.9,,0.0080128203168814
1973-05-03,,90.6,,0.0063592639344702
1973-05-04,,,,0.0055292621332836
1973-05-07,,,,-0.0039277296780323
1973-05-08,,91.7,,0.0007886314803973
1973-05-09,,93.05,,-0.0047281203065921
1973-05-10,,95.1,,-0.0039588280912004
1973-05-11,,97.0,,-0.0071542249924161
1973-05-14,,102.55,,-0.0096077226819575
1973-05-15,,110.55,,0.005658889207003
1973-05-16,,106.8,,0.0032154463100684
1973-05-17,,104.55,,-0.003205140353346
1973-05-18,,105.8,,-0.0072347388652698
1973-05-21,,112.3,,-0.0080971659919028
1973-05-22,,110.8,,0.0016326281489158
1973-05-23,,110.05,,0.0024450127075745
1973-05-24,,110.3,,0.0162601626016261
1973-05-25,,106.8,,0.0072000122070312
1973-05-28,,,,0.0007942690461408
1973-05-29,,110.3,,-0.0023809766012524
1973-05-30,,113.55,,-0.007955449676039
1973-05-31,,115.05,,-0.0048115355958679
1973-06-01,,118.05,,-0.0016115789742244
1973-06-04,,123.8,,-0.0040355124603898
1973-06-05,,126.3,,0.0113452310256683
1973-06-06,,121.8,,-0.0016026007431567
1973-06-07,,118.8,,0.0056180143355468
1973-06-08,,117.5,,0.0087789181750197
1973-06-11,,115.8,,-0.0023734418365207
1973-06-12,,117.55,,0.004758116426498
1973-06-13,,115.8,,-0.0015785079168066
1973-06-14,,118.05,,-0.0071146365682126
1973-06-15,,120.3,,-0.00636939038282
1973-06-18,,122.8,,-0.0088141512549436
1973-06-19,,120.55,,0.0008084567985677
1973-06-20,,120.3,,0.0024232262921501
1973-06-21,,120.8,,-0.0048347984004706
1973-06-22,,120.3,,0.0048582872398468
1973-06-25,,118.8,,-0.0072522283396045
1973-06-26,,123.55,,0.0024350897661453
1973-06-27,,122.55,,0.0032388787520558
1973-06-28,,121.8,,0.0064567829904036
1973-06-29,,123.55,,-0.0008019124023121
1973-07-02,,121.3,,-0.0064205090863579
1973-07-03,,122.3,,-0.0080775442273771
1973-07-04,,,,0.0057003007397902
1973-07-05,,123.3,,-0.0032388787520559
1973-07-06,,126.45,,-0.0016246705988727
1973-07-09,,126.3,,0.0024409716732192
1973-07-10,,123.3,,0.0040584416589721
1973-07-11,,119.3,,0.0097009264934648
1973-07-12,,121.3,,0.0048038307989675
1973-07-13,,120.2,,-0.0063745263088271
1973-07-16,,121.3,,0.0088212199714181
1973-07-17,,119.8,,0.0023847012327962
1973-07-18,,114.55,,0.0055511862498585
1973-07-19,,118.05,,0.0
1973-07-20,,119.05,,0.0031545259215892
1973-07-23,,120.2,,0.0007862115244885
1973-07-24,,118.8,,0.0039277296780324
1973-07-25,,,,0.0054772842842476
1973-07-26,,119.8,,0.0
1973-07-27,,117.3,,-0.00311279296875
1973-07-30,,115.8,,-0.0023419440863677
1973-07-31,,115.9,,-0.0031299023186791
1973-08-01,,117.8,,-0.0086342108394531
1973-08-02,,116.4,,0.0
1973-08-03,,116.3,,-0.0023753210174893
1973-08-06,,115.8,,-0.0007936386835007
1973-08-07,,115.2,,-0.0023828677372664
1973-08-08,,114.05,,-0.0047770579730119
1973-08-09,,110.3,,-0.0015999755859374
1973-08-10,,107.05,,-0.0064102807066922
1973-08-13,,102.3,,-0.0080645161290322
1973-08-14,,95.8,,-0.008130081300813
1973-08-15,,94.3,,0.0008196596239433
1973-08-16,,103.3,,-0.0073710199600834
1973-08-17,,104.3,,0.000825132888067
1973-08-20,,109.8,,-0.0032976217297226
1973-08-21,,106.0,,-0.0033085320167948
1973-08-22,,103.3,,-0.0058091033049144
1973-08-23,,101.3,,0.0058430461636946
1973-08-24,,,,-0.0024896518818076
1973-08-27,,103.3,,0.0033277998006202
1973-08-28,,104.3,,0.0024875875253198
1973-08-29,,107.6,,0.0057898837006411
1973-08-30,,105.8,,0.0016447745077832
1973-08-31,,103.8,,0.0
1973-09-03,,,,-0.0008210681527908
1973-09-04,,105.4,,0.0008217428596826
1973-09-05,,106.4,,-0.001642073666876
1973-09-06,,105.8,,0.0016447745077832
1973-09-07,,105.55,,0.0008210055140851
1973-09-10,,105.05,,-0.0073831133274254
1973-09-11,,103.5,,-0.0066115954690728
1973-09-12,,102.55,,0.0
1973-09-13,,100.55,,0.0016639316365609
1973-09-14,,100.6,,0.0074750956351563
1973-09-17,,104.3,,0.0
1973-09-18,,103.3,,-0.0008244526051079
1973-09-19,,101.7,,0.009075958178327
1973-09-20,,103.55,,0.0040883073387039
1973-09-21,,103.8,,0.0024429594047878
1973-09-24,,102.3,,0.0024370678755196
1973-09-25,,102.05,,0.004862224203419
1973-09-26,,102.8,,0.0072580768216041
1973-09-27,,101.55,,0.0048038307989675
1973-09-28,,100.3,,-0.0031872631544136
1973-10-01,,97.05,,-0.0031974542826365
1973-10-02,,98.05,,0.0056135091801747
1973-10-03,,99.45,,0.0015948719761451
1973-10-04,,99.3,,-0.0023884986147121
1973-10-05,,98.8,,0.0063846400868228
1973-10-08,,,,-0.0023790279618826
1973-10-09,,99.9,,0.0023847012327962
1973-10-10,,103.8,,-0.0055511257471255
1973-10-11,,104.05,,0.0087719175497305
1973-10-12,,102.25,,0.0039525691699604
1973-10-15,,101.55,,-0.0086614053080401
1973-10-16,,102.85,,0.0
1973-10-17,,103.8,,0.0
1973-10-18,,102.2,,0.0015885380922817
1973-10-19,,101.3,,0.004758116426498
1973-10-22,,99.25,,-0.0047355839666373
1973-10-23,,101.05,,0.0023790884646155
1973-10-24,,100.05,,0.0071202651504291
1973-10-25,,100.4,,0.0007855339491267
1973-10-26,,98.55,,0.0047095641046692
1973-10-29,,,,0.0
1973-10-30,,97.55,,-0.008593738079071
1973-10-31,,98.3,,-0.006304200489664
1973-11-01,,97.3,,-0.004758116426498
1973-11-02,,98.8,,-0.0079681274900398
1973-11-05,,98.3,,-0.0120481927710843
1973-11-06,,,,-0.0065040898516894
1973-11-07,,97.7,,-0.0024549544178004
1973-11-08,,97.6,,0.0106644413953291
1973-11-09,,98.8,,-0.0097402352107712
1973-11-12,,97.3,,-0.0163934426229508
1973-11-13,,97.2,,-0.0083333333333333
1973-11-14,,90.3,,-0.0142856886406906
1973-11-15,,91.5,,-0.0059676433028552
1973-11-16,,90.5,,0.0068610897275043
1973-11-19,,90.3,,-0.0144804476621916
1973-11-20,,90.75,,-0.0164217281469275
1973-11-21,,90.55,,0.0026361635704599
1973-11-22,,,,-0.0052585318329971
1973-11-23,,,,-0.0070484850375137
1973-11-26,,,,-0.0248446805517589
1973-11-27,,92.25,,-0.011828963000075
1973-11-28,,101.8,,0.0156538176935778
1973-11-29,,102.5,,0.0009066044547085
1973-11-30,,101.25,,-0.0072464043541727
1973-12-03,,100.75,,-0.020985359985259
1973-12-04,,105.75,,-0.0018639755074399
1973-12-05,,105.3,,-0.0149392950225644
1973-12-06,,106.05,,0.005687189328162
1973-12-07,,107.55,,0.0141376062353655
1973-12-10,,105.8,,0.0027881324908194
1973-12-11,,104.45,,-0.0111214509793023
1973-12-12,,104.3,,-0.0187441429915893
1973-12-13,,103.95,,-0.0124163845296568
1973-12-14,,105.25,,0.0
1973-12-17,,107.0,,-0.0029013834364666
1973-12-18,,109.25,,0.0058195779146563
1973-12-19,,108.65,,0.0028929899767262
1973-12-20,,108.25,,0.0038461685180664
1973-12-21,,107.0,,-0.0028735924077879
1973-12-24,,,,-0.0076848744869305
1973-12-26,,109.8,,0.0251693939720252
1973-12-27,,112.05,,0.0226629036005483
1973-12-28,,112.3,,0.0009233469187743
1973-12-31,,,,0.0
1974-01-02,,116.8,,0.0046125460605332
1974-01-03,,121.55,,0.0091827363267975
1974-01-04,,118.8,,-0.0036396862631955
1974-01-07,,121.8,,-0.012785402062821
1974-01-08,,128.28,,-0.0101757492104352
1974-01-09,,124.5,,-0.0158878219461886
1974-01-10,,120.3,,-0.0085470227900803
1974-01-11,,122.3,,0.0105363836977379
1974-01-14,,125.05,,0.0028436308223489
1974-01-15,,125.8,,0.0
1974-01-16,,126.55,,0.0094517955685766
1974-01-17,,128.65,,0.0112359261606074
1974-01-18,,130.3,,-0.0055555414270471
1974-01-21,,138.55,,-0.008379902356538
1974-01-22,,137.7,,0.0056337884893999
1974-01-23,,134.8,,0.0065359905472441
1974-01-24,,141.3,,-0.0009277003774073
1974-01-25,,141.2,,0.0027855437349917
1974-01-28,,139.8,,-0.0009259117974175
1974-01-29,,137.8,,-0.0027803804218284
1974-01-30,,135.85,,0.0130111667818992
1974-01-31,,132.8,,0.0
1974-02-01,,130.8,,-0.0045871559633027
1974-02-04,,133.8,,-0.0129032398698516
1974-02-05,,140.3,,-0.0037348415646855
1974-02-06,,138.3,,0.0
1974-02-07,,139.3,,0.0018744572010975
1974-02-08,,143.3,,-0.0046772684084476
1974-02-11,,145.3,,-0.0103383313754328
1974-02-12,,146.8,,0.0047483379440571
1974-02-13,,144.3,,0.0
1974-02-14,,146.3,,0.0009451651345622
1974-02-15,,149.15,,0.0113314157785817
1974-02-18,,,,0.0018674564004317
1974-02-19,,149.8,,0.0037278088080894
1974-02-20,,150.3,,-0.0009284909652239
1974-02-21,,157.05,,0.0074349727054152
1974-02-22,,163.3,,0.0147601333173332
1974-02-25,,169.8,,-0.0027273004705256
1974-02-26,,175.3,,0.0054695179599568
1974-02-27,,174.3,,0.004533091443029
1974-02-28,,162.8,,-0.0027076086958018
1974-03-01,,167.8,,-0.009049773755656
1974-03-04,,166.3,,0.0
1974-03-05,,159.3,,0.0118721739886558
1974-03-06,,160.3,,0.0027075398384523
1974-03-07,,166.3,,-0.009900976500709
1974-03-08,,165.3,,0.0036363775079899
1974-03-11,,165.8,,0.0063405519797761
1974-03-12,,163.3,,0.0036003738197356
1974-03-13,,164.8,,0.0026906103296664
1974-03-14,,,,0.0
1974-03-15,,164.15,,-0.0026833903718135
1974-03-18,,164.3,,-0.0080717625639363
1974-03-19,,169.3,,-0.0063290864186221
1974-03-20,,176.3,,-0.0009099042104885
1974-03-21,,175.3,,0.0027321986705397
1974-03-22,,177.8,,-0.001816502734005
1974-03-25,,177.05,,0.0027297126314655
1974-03-26,,172.55,,0.0027223508172937
1974-03-27,,174.3,,-0.0108597008890696
1974-03-28,,174.8,,-0.0128087967684314
1974-03-29,,173.3,,-0.0046339202310398
1974-04-01,,174.4,,-0.008379902356538
1974-04-02,,177.3,,0.0056337884893999
1974-04-03,,179.8,,0.0028011489825585
1974-04-04,,176.55,,0.0009310844757948
1974-04-05,,173.55,,-0.007441888853561
1974-04-08,,167.3,,-0.0056232285968306
1974-04-09,,170.3,,0.0028275500101067
1974-04-10,,173.55,,-0.0009398352696148
1974-04-11,,173.8,,-0.0018815105540432
1974-04-12,,,,0.0
1974-04-15,,174.05,,0.000942492700841
1974-04-16,,172.55,,0.0094161961274572
1974-04-17,,170.2,,0.0065298936339959
1974-04-18,,170.3,,0.0055606901356455
1974-04-19,,172.3,,-0.0036866500081005
1974-04-22,,175.05,,-0.0027751658334675
1974-04-23,,175.0,,-0.0083488079814505
1974-04-24,,171.05,,-0.0121609264097447
1974-04-25,,169.3,,-0.0075757143363911
1974-04-26,,,,0.001908367771167
1974-04-29,,169.55,,-0.0009523664202009
1974-04-30,,,,0.0047664441632695
1974-05-01,,169.8,,0.0113851701221043
1974-05-02,,169.95,,0.0009380720033065
1974-05-03,,169.3,,-0.0056232285968306
1974-05-06,,166.3,,-0.0018849854016819
1974-05-07,,163.3,,0.0018885452819688
1974-05-08,,158.05,,0.000942492700841
1974-05-09,,166.55,,0.0065913803931452
1974-05-10,,168.0,,-0.0084190974090961
1974-05-13,,166.8,,-0.0075471986014887
1974-05-14,,166.55,,-0.0019011117304554
1974-05-15,,164.7,,-0.0028571719215029
1974-05-16,,164.3,,-0.0076408352023042
1974-05-17,,165.8,,-0.0076997405198165
1974-05-20,,163.2,,-0.0058195779146562
1974-05-21,,161.3,,-0.0019511897389481
1974-05-22,,163.3,,-0.004887585386943
1974-05-23,,159.8,,0.0
1974-05-24,,162.0,,0.0068761977137299
1974-05-27,,,,0.0019511897389481
1974-05-28,,154.3,,-0.0029210850173099
1974-05-29,,155.8,,-0.0107421724387679
1974-05-30,,162.3,,-0.0256663970897137
1974-05-31,,157.25,,0.0222898140391067
1974-06-03,,155.8,,0.0079285967320634
1974-06-04,,154.75,,0.007866303596498
1974-06-05,,162.05,,0.0068292385194359
1974-06-06,,159.3,,0.0106589741864751
1974-06-07,,155.8,,0.0038350324523566
1974-06-10,,157.7,,0.0
1974-06-11,,157.75,,-0.0057306446190031
1974-06-12,,156.8,,-0.0028818004491888
1974-06-13,,157.3,,-0.0009634499092042
1974-06-14,,160.5,,-0.006750211849973
1974-06-17,,157.8,,-0.0087378788920282
1974-06-18,,155.8,,-0.0068559937189383
1974-06-19,,153.9,,-0.0059171446261563
1974-06-20,,152.05,,-0.0069444896472601
1974-06-21,,154.05,,-0.0109889959129767
1974-06-24,,150.3,,-0.0010100855971827
1974-06-25,,150.05,,0.0091001164003359
1974-06-26,,146.8,,-0.0090180510857514
1974-06-27,,144.8,,-0.0141557280513546
1974-06-28,,144.55,,0.0
1974-07-01,,143.3,,-0.0020512507512019
1974-07-02,,137.25,,-0.0113053038953193
1974-07-03,,136.75,,-0.0051975053623859
1974-07-04,,,,-0.0031347485050132
1974-07-05,,134.3,,-0.0031446860268281
1974-07-08,,141.25,,-0.0199789858713398
1974-07-09,,145.75,,-0.002145890072864
1974-07-10,,139.0,,-0.0064515964959257
1974-07-11,,137.25,,-0.00216455167028
1974-07-12,,,,0.0249458039900907
1974-07-15,,139.05,,0.0042328203796708
1974-07-16,,141.3,,-0.0052687038141263
1974-07-17,,141.05,,0.0052966100838771
1974-07-18,,144.25,,0.0021074493680344
1974-07-19,,145.8,,0.0
1974-07-22,,143.3,,0.0021030975903868
1974-07-23,,144.25,,0.007345193345503
1974-07-24,,144.55,,0.0041666825612385
1974-07-25,,149.3,,-0.0051867219096025
1974-07-26,,149.5,,-0.0145985558248517
1974-07-29,,158.0,,-0.0148148309616815
1974-07-30,,157.3,,-0.0064446668523616
1974-07-31,,156.5,,-0.0108108108108108
1974-08-01,,159.65,,-0.0087432027514514
1974-08-02,,157.0,,-0.0044100761845959
1974-08-05,,154.1,,0.0011074027767614
1974-08-06,,155.5,,0.0077433289427744
1974-08-07,,154.8,,0.0153677447785753
1974-08-08,,152.3,,-0.0064864699904982
1974-08-09,,154.55,,-0.0043525736587313
1974-08-12,,152.55,,-0.0098360822500427
1974-08-13,,151.8,,-0.0110375277797122
1974-08-14,,156.55,,-0.0200892349667077
1974-08-15,,153.3,,-0.0056947606221067
1974-08-16,,155.85,,-0.0068729219076876
1974-08-19,,155.55,,-0.0138407957379578
1974-08-20,,156.3,,0.0
1974-08-21,,155.8,,-0.0140350520262244
1974-08-22,,154.8,,-0.008303731343959
1974-08-23,,154.3,,-0.0071770153716788
1974-08-26,,,,0.0
1974-08-27,,153.8,,-0.0072288972785673
1974-08-28,,154.65,,-0.0084952010275979
1974-08-29,,155.8,,-0.0073439228461807
1974-08-30,,156.3,,0.0160296310261047
1974-09-02,,,,0.0036407210777666
1974-09-03,,158.05,,-0.0181378483113944
1974-09-04,,157.2,,-0.0184729070982122
1974-09-05,,157.75,,0.0188205778850167
1974-09-06,,157.3,,0.0024631106546002
1974-09-09,,155.8,,-0.013513494514756
1974-09-10,,154.75,,-0.0087173667625581
1974-09-11,,153.2,,-0.0050251448938023
1974-09-12,,154.7,,-0.0164140842481703
1974-09-13,,153.2,,-0.0141206476582117
1974-09-16,,153.05,,0.0013020634133791
1974-09-17,,148.0,,0.0091026909538698
1974-09-18,,148.25,,0.0025773786284728
1974-09-19,,149.8,,0.0205655322796924
1974-09-20,,146.3,,0.0025188532040141
1974-09-23,,148.3,,-0.0075376694173701
1974-09-24,,147.8,,-0.0126582278481012
1974-09-25,,147.5,,-0.0076922881297576
1974-09-26,,145.7,,-0.0103359565372919
1974-09-27,,146.25,,-0.014360293681895
1974-09-30,,151.55,,-0.0132450331125827
1974-10-01,,156.05,,-0.0026845227951971
1974-10-02,,154.3,,0.0040376232845416
1974-10-03,,155.95,,-0.0147452881584533
1974-10-04,,159.3,,-0.0040816741735756
1974-10-07,,157.8,,0.0204918041330057
1974-10-08,,155.35,,0.0053547729882246
1974-10-09,,155.95,,0.0173102939836382
1974-10-10,,158.5,,0.02094238798646
1974-10-11,,157.25,,0.0128205128205127
1974-10-14,,,,0.0164557348323772
1974-10-15,,155.3,,-0.0049813388627281
1974-10-16,,155.25,,-0.0062578221583394
1974-10-17,,,,0.0025188532040141
1974-10-18,,155.5,,0.0113065520493886
1974-10-21,,157.3,,0.0074533971940509
1974-10-22,,158.25,,0.0
1974-10-23,,158.05,,-0.0172626578572088
1974-10-24,,162.25,,-0.01003758410283
1974-10-25,,163.5,,0.0012674077590264
1974-10-28,,167.75,,-0.0063291139240506
1974-10-29,,168.5,,0.0254777070063694
1974-10-30,,168.25,,0.0099379261087926
1974-10-31,,167.25,,0.0
1974-11-01,,168.05,,-0.0024600808133966
1974-11-04,,169.5,,-0.0073982550605417
1974-11-05,,174.05,,0.0136645773182744
1974-11-06,,178.25,,0.0
1974-11-07,,177.5,,0.0049019795754747
1974-11-08,,183.25,,-0.0012194935868425
1974-11-11,,182.25,,0.0061050059912637
1974-11-12,,180.25,,-0.0084952010275979
1974-11-13,,185.55,,-0.0085678944233699
1974-11-14,,188.5,,0.0
1974-11-15,,187.75,,-0.0061728395061728
1974-11-18,,190.8,,-0.0223602863572398
1974-11-19,,188.0,,-0.0114357551637043
1974-11-20,,180.8,,-0.0038560802055268
1974-11-21,,182.75,,-0.001290302891885
1974-11-22,,182.5,,0.0116279264617067
1974-11-25,,184.0,,-0.001277217108785
1974-11-26,,186.25,,0.0089514655365015
1974-11-27,,184.55,,0.0101393587692248
1974-11-28,,,,0.0
1974-11-29,,,,0.0012547817734618
1974-12-02,,186.05,,-0.0137845371108841
1974-12-03,,183.25,,-0.012706480797676
1974-12-04,,174.5,,0.0
1974-12-05,,178.75,,-0.0102959517861522
1974-12-06,,181.15,,-0.0117035306634686
1974-12-09,,180.75,,0.006578947368421
1974-12-10,,178.25,,0.0104575562321282
1974-12-11,,175.0,,0.0012936412700286
1974-12-12,,176.0,,-0.0038760083442311
1974-12-13,,180.0,,-0.0025939941919624
1974-12-16,,183.25,,-0.0052015802073072
1974-12-17,,188.75,,0.0117647258284825
1974-12-18,,187.25,,0.005167978268646
1974-12-19,,186.5,,-0.0025707528250823
1974-12-20,,187.75,,-0.0064432990957692
1974-12-23,,193.25,,-0.0103760757223854
1974-12-24,,,,0.0078636756241554
1974-12-26,,194.5,,0.0078023207050155
1974-12-27,,195.25,,-0.0051613100113406
1974-12-30,,195.5,,0.0025940931464978
1974-12-31,,186.75,,0.01164287012876
1975-01-02,,175.25,,0.0115089713683056
1975-01-03,,174.25,,0.0075853158747833
1975-01-06,,173.75,,0.0012547817734618
1975-01-07,,169.75,,0.0012531136628683
1975-01-08,,180.3,,-0.0050062768240292
1975-01-09,,179.25,,0.0100629314686517
1975-01-10,,177.5,,0.0161892325399459
1975-01-13,,180.55,,0.0012254715194977
1975-01-14,,177.35,,-0.0048958863087568
1975-01-15,,178.5,,0.0036899804563634
1975-01-16,,176.25,,0.0049019795754747
1975-01-17,,174.0,,-0.0036585738019245
1975-01-20,,175.25,,-0.0012239715771892
1975-01-21,,176.0,,0.0012254715194977
1975-01-22,,175.75,,0.0097919593836046
1975-01-23,,174.25,,0.0060606060606061
1975-01-24,,177.75,,0.0168674882636012
1975-01-27,,179.25,,0.0296208525450494
1975-01-28,,176.75,,0.0126582100668146
1975-01-29,,178.25,,0.012499982660467
1975-01-30,,177.5,,0.0
1975-01-31,,176.05,,0.0033670376755949
1975-02-03,,176.5,,0.0078299433590005
1975-02-04,,174.5,,-0.0066592506579612
1975-02-05,,175.25,,0.0122904857443697
1975-02-06,,173.65,,0.0011037359360404
1975-02-07,,174.75,,0.0066152825105167
1975-02-10,,174.25,,0.0054764510765301
1975-02-11,,174.75,,0.0010893079607492
1975-02-12,,175.2,,0.0119695152976828
1975-02-13,,178.85,,0.0161290322580645
1975-02-14,,184.25,,0.0042328203796708
1975-02-17,,,,-0.0031612544460919
1975-02-18,,181.25,,-0.0073995450267758
